chanel,link,date,text
@aviata,https://t.me/aviata/534,2023-08-21 06:09:32,"🎵 JaAsoOn DerulOoo  🎶

Джейсон Деруло приезжает в Казахстан с концертом! 🇰🇿 

Он выступит в Алматы 17 сентября. Все подробности рассказали в блоге.

✈️ А пока предлагаем купить билеты в Алматы:

Астана → Алматы от 17 743 ₸
Шымкент → Алматы от 14 801 ₸
Туркестан → Алматы от 13 547 ₸
Актау → Алматы от 38 081 ₸
Атырау → Алматы от 32 758 ₸
Усть-Каменогорск → Алматы от 26 933 ₸
Актобе → Алматы от 40 821 ₸
Павлодар → Алматы от 18 747 ₸
Караганда → Алматы от 18 918 ₸
Тараз → Алматы от 14 000 ₸
Семей → Алматы от 18 152 ₸

Найти билеты из других городов

🚂 Можно также подобрать ж/д билеты."
@aviata,https://t.me/aviata/531,2023-08-17 08:53:02,"🏖 Еженедельная подборка туров

🇦🇪 Holiday Inn Abu Dhabi 4* — есть свой открытый бассейн, тренажерный зал, СПА и даже сувенирный магазин
13—16 сентября от 210 198 тенге

🇹🇷 Alexius Beach Hotel 4* — отель в Кемере на первой линии. На территории отеля фитнес-центр, бассейн, детский клуб. Пляж — песчано-галечный.
1 — 4 сентября от 281 241 тенге

🇪🇬 Coral Hills Resort Marsa Alam 4* — отель в городе Кусер, Египет. Питание — «шведский стол», досуг — 2 бассейна, дайвинг-центр, СПА. Галечный пляж на первой линии.
31 августа — 7 сентября от 301 464 тенге"
@aviata,https://t.me/aviata/530,2023-08-15 05:23:28,"Билеты на концерт Snoop Dogg уже можно приобрести 🎟

Напоминаем: в сентябре Снуп Догг приезжает с концертом в Армению. На официальном сайте недавно открылись продажи. Стоимость концертных билетов — от 23 353 ₸ до 64 222 ₸.

✈️ Не забывайте и про авиабилеты:
Актау → Ереван от 57 169 ₸
Астана → Ереван от 76 792 ₸
Алматы → Ереван от 70 912 ₸

Еще больше интересных новостей и информативных статей можно найти в нашем блоге."
@aviata,https://t.me/aviata/529,2023-08-10 08:48:01,"🥳Подводим итоги розыгрыша в прямом эфире! 

Заходите на эфир по ссылке"
@aviata,https://t.me/aviata/528,2023-08-10 08:27:57,"🔥Горящие туры на Иссык-Куль, в ОАЭ и Египет

🇰🇬Иссык-Куль
28–31 августа, 3 ночи от 79 313 тенге
Размещение без питания, перелет из Алматы и обратно

🇦🇪Абу-Даби, ОАЭ
13–16 сентября, 3 ночи от 185 483 тенге
Размещение без питания, перелет из Алматы и обратно

🇪🇬Шарм-эш-Шейх, Египет
31 августа – 7 сентября, 7 ночей от 259 947 тенге
Завтрак и ужин, перелет из Алматы и обратно"
@aviata,https://t.me/aviata/527,2023-08-07 08:35:31,"🗣 Аэропорт Актау частично закроется на ремонт

С 23 сентября по 23 октября запланирован ремонт взлетно-посадочной полосы. Международный аэропорт Актау будет закрыт ежедневно с 9 утра до 9 вечера на ремонтные работы.
Расписание всех рейсов в Актау будет корректироваться, в аэропорту может возникнуть скопление пассажиров. Поэтому лучше выехать пораньше и заранее пройти онлайн-регистрацию на рейс ✈️"
@aviata,https://t.me/aviata/526,2023-08-04 08:22:24,"Snoop Dogg приедет с концертом в Армению 😍🔥

В сентябре известный исполнитель выступит в Ереване, об этом он сообщил в своем Instagram. Все подробности о концерте как всегда рассказали в блоге.

✈️ Билеты в Ереван из городов Казахстана:

Актау → Ереван от 48 037 ₸
Астана → Ереван от 70 616 ₸
Алматы → Ереван от 67 692 ₸"
@aviata,https://t.me/aviata/525,2023-08-02 09:27:36,"Регистрация на рейсы FlyArystan станет платной 💸

С 3 августа регистрация на международные рейсы FlyArystan в аэрпортах станет платной.

· При покупке услуги заранее — 5 000 ₸;
· Оплата перед вылетом — 10 000 ₸.

Регистрация онлайн на сайте авиакомпании остается бесплатной."
@aviata,https://t.me/aviata/524,2023-08-01 08:13:07,"🔥Горящие туры в Алаколь, Иссык-куль и другие курорты Казахстана и зарубежья

🇰🇿Алаколь
21-25 августа, 4 ночи от 57 743 тенге
3-разовое питание, автобус из Алматы и обратно

🇰🇬Иссык-куль
28-31 августа, 3 ночи от 79 296 тенге
Размещение без питания, перелет из Алматы и обратно

🇰🇿Туркестан
25-27 августа, 2 ночи от 95 176 тенге
Завтрак включен, перелет из Алматы и обратно

🇦🇪Дейра, ОАЭ
3-10 августа, 7 ночей от 211 628 тенге
Размещение без питания, перелет из Алматы и обратно

🇹🇷Стамбул, Турция
29 августа - 1 сентября, 3 ночи от 264 711 тенге
Завтрак включен, перелет из Алматы и обратно

🇪🇬Шарм-эш-Шейх, Египет
31 августа - 7 сентября, 7 ночей от 259 948 тенге
Завтрак и ужин, перелет из Алматы и обратно

🇹🇭Пхукет, Таиланд
30 августа - 4 сентября, 5 ночей от 357 359 тенге
Размещение без питания, перелет из Алматы"
@aviata,https://t.me/aviata/522,2023-07-31 04:38:20,"Мадина подсказала, что у нее есть статья «Где отдохнуть в сентябре в 2023 году». 
Чтение займет 14 минут, а пользы вагон — там и советы путешествия с детьми и без, и подборки стран с визой и без, с морем и без, дорого и недорого ✨🏖

Очень интересно, давайте читать 💚"
@aviata,https://t.me/aviata/520,2023-07-31 04:04:15,"✈️ Эйр Астана ввела дополнительные рейсы в Тбилиси и Баку. Путешествовать осенью здорово — солнце уже не печет, можно спокойным шагом исследовать достопримечательности города.

🇦🇿 6 сентября:
Алматы — Баку от 67 615 ₸
Баку — Алматы от 90 446 ₸

🇬🇪 30 сентября:
Алматы — Тбилиси от 145 148 ₸ 
Тбилиси — Алматы от 97 266 ₸ 

🇬🇪 3 октября:
Алматы — Тбилиси от 91 670 ₸ 
Тбилиси — Алматы от 136 558 ₸"
@aviata,https://t.me/aviata/519,2023-07-20 08:26:16,"Ретрит есть не только на Бали 🧘

Рассказываем что это такое, зачем это нужно и куда за ним отправиться.

Прочитать статью"
@aviata,https://t.me/aviata/518,2023-07-19 09:12:08,"🛬 Аэропорт Астаны закрывается на ремонт

С 15 июля по 8 августа запланирован ежегодный ремонт взлетно-посадочной полосы. Международный аэропорт Нурсултан Назарбаев г. Астаны будет закрыт с 11 утра до 6 вечера на ремонтные работы. В связи с этим в аэропорту могут  возникнуть очереди на регистрацию.
Рекомендуем прибыть в аэропорт пораньше и заранее пройти онлайн-регистрацию на рейс."
@aviata,https://t.me/aviata/517,2023-06-30 04:39:19,"✨ Подборка скидочек!
Скидывайте друзьям и родным, пока билеты на закончились.

✈️ SCAT Airlines -10 000 тенге
Это скидка в честь Дня столицы, завтра уже последний день.
Направления: из Астаны в Стамбул, Москву, Санкт-Петербург, Батуми и обратно.

Астана — Санкт-Петербург от 74 581 тенге
Астана — Стамбул от 58 629 тенге
Астана — Батуми от 54 126 тенге
Астана — Москва от 45 956 тенге


🇦🇿Azerbaijan Airlines -20%
В честь Құрбан Айт скидка на рейсы в/из Баку.
Покупать билеты нужно до 2 июля, а путешествовать — с 20 сентября по 20 декабря. 
Исключение: чартерные, код-шеринговые рейсы и направления в Тель-Авив.

Алматы — Баку от 80 790 ₸
Алматы — Баку — Алматы от 166 834 ₸
Астана — Баку — Астана от 159 133 ₸
Астана — Баку от 82 096 ₸
Актау — Баку от 38 150 ₸
Актау — Баку — Актау от 76 360 ₸"
@aviata,https://t.me/aviata/516,2023-06-20 02:30:15,"🕺🇬🇪 Бруно Марс приедет в Тбилиси с концертом

Сегодня в 10 утра по времени Тбилиси открылась продажа билетов на концерт.

В блоге рассказали, почему Бруно Марс приезжает в Грузию, нужна ли казахстанцам виза и какие еще концерты там планируют провести.

✈️ Рейсы из городов Казахстана в Тбилиси:

Актау ⇄ Тбилиси от 90 306 ₸
Шымкент ⇄ Тбилиси от 142 063 ₸
Астана ⇄ Тбилиси от 156 060 ₸
Алматы ⇄ Тбилиси от 169 438 ₸"
@aviata,https://t.me/aviata/515,2023-06-06 08:53:36,"🌞🏖Собрали для вас подборку идей для летних путешествий с билетами Turkish Airlines. 

Стоимость билетов туда и обратно:
Алматы ⇆ Эркан от 292 084 ₸ 
Алматы ⇆ Анталья от 239 043 ₸
Алматы ⇆ Рим от 382 839 ₸
Алматы ⇆ Тель-Авив от 372 726 ₸
Алматы ⇆ Париж от 412 514 ₸
Алматы ⇆ Амстердам от 482 831 ₸
Алматы ⇆ Мадрид от 560 205 ₸
Алматы ⇆ Барселона от 565 376 ₸"
@aviata,https://t.me/aviata/514,2023-06-05 05:34:06,"🧐 Мы сейчас перечислим пару правил для туристов, а вы попробуйте угадать, в какой стране их узаконили. 
Нарушающих ждут штрафы, депортация и даже тюрьма.

▫️ Туристы должны уважать традиции и обычаи этого народа. Например, нельзя прикасаться к священным деревьям, посещать храмы с туристическими целями.

▫️ При посещении достопримечательностей необходимо находиться в сопровождении компетентного гида, понимающего природные условия, обычаи, традиции этого народа.

▫️ Запрещается беспорядочно выбрасывать мусор, загрязнять природу и общественные места. Нельзя также пользоваться одноразовым пластиком.

▫️ Запрещено работать и осуществлять предпринимательскую деятельность без официальных документов. Запрещена торговля редкими растениями, животными, священными артефактами и наркотиками.

✅ Ответ на вопрос и полный список правил в нашем блоге."
@aviata,https://t.me/aviata/513,2023-05-24 05:51:22,"🎉 Скидка 5 000 тенге от заказа с авиабилетами Scat. Только на Авиате!

✅ Период покупки: 24-26 мая
🛫 Период путешествия: любые даты, без ограничения.
✈️ Направления: все, кроме чартерных, субсидированных направлений и детских билетов.

Астана → Алматы от 18 743 ₸
Алматы → Шымкент от 8 567 ₸
Актобе → Астана от 10 321 ₸

Актау → Тбилиси от 42 737 ₸
Астана → Питер от 84 802 ₸
Алматы → Стамбул от 91 907 ₸"
@aviata,https://t.me/aviata/512,2023-05-23 10:49:49,"❗️ Air Astana изменила расписание 19 внутренних рейсов

Это связано с ремонтными работами в аэропорту Астаны. Изменения затронут внутренние рейсы на 24, 31 мая и 7 июня (с 13:20 до 17:20). Проверить статус рейса можно на сайте авиакомпании. 

Плановые ремонтные работы в столичном аэропорту ожидаются также с 15 июля по 8 августа."
@aviata,https://t.me/aviata/511,2023-05-12 08:56:50,"🎤💃 Imagine Dragons выступят с концертом в Азербайджане

В блоге рассказали, где проходит концерт, сколько стоят билеты и где их купить.

✈️ Астана — Баку от 111 079 ₸ 
✈️ Алматы — Баку от 89 955 ₸
✈️ Актау — Баку 65 177 ₸"
@aviata,https://t.me/aviata/510,2023-05-03 05:16:14,"🎉 Скидка -10 000 тенге от заказа на Scat. Только на Авиате!

В акции участвуют все международные направления авиакомпании

Алматы ⇄ Стамбул от 149 472 ₸
Астана ⇄ Москва от 102 392 ₸
Астана ⇄ Санкт-Петербург от 135 540 ₸
Актау ⇄ Нукус от 51 481 ₸
Астана ⇄ Батуми от 175 865 ₸
Актау ⇄ Тбилиси от 93 335 ₸
Актау ⇄ Астрахань от 89 696 ₸
Астана ⇄ Ереван от 157 281 ₸
Актау ⇄ Грозный от 114 636 ₸
Актау ⇄ Махачкала от 122 888 ₸

Период покупки: 3-5 мая
Период путешествия: любые даты, без ограничения."
@aviata,https://t.me/aviata/509,2023-04-25 12:22:39,"📣 Акции на рейсы в Грецию и Черногорию

Air Astana снизила цены на прямые рейсы в Ираклион и Подгорицу. Билеты можно купить по сниженной цене в пределах этих дат:

С 4 по 16 сентября
Алматы — Ираклион от 95 893 ₸

С 1 по 14 июня
Ираклион — Алматы от 105 475 ₸

С 4 по 17 сентября
Алматы — Подгорица от 95 893 ₸
Астана — Подгорица от 94 680 ₸

С 3 по 12 июня
Подгорица — Алматы от 108 332 ₸
Подгорица — Астана от 104 320 ₸"
@aviata,https://t.me/aviata/508,2023-04-21 05:51:36,"☀️✈️ Летние направления от Air Astana 

Из Алматы будут летать прямые рейсы в Черногорию, Грецию и Турцию. Весенне-летнее расписание авиакомпании будет действовать до 29 октября 2023 года. 

Алматы — Подгорица — Алматы от 288 395 ₸
Алматы — Подгорица от 166 750 ₸ 
Алматы — Ираклион — Алматы от 315 110 ₸
Алматы — Ираклион от 184 550 ₸
Алматы — Бодрум — Алматы от 251 118 ₸
Алматы — Бодрум от 144 499 ₸"
@aviata,https://t.me/aviata/507,2023-04-12 09:18:54,"🇮🇳 FlyArystan открывает продажу прямых билетов в Индию

С 22 мая авиакомпания FlyArystan запускает прямые рейсы в Индию. Рейс Шымкент ⇄ Дели (от 25 063 ₸) будет выполнятся два раза в неделю: по понедельникам и четвергам. В указанную стоимость входит перелет в одну сторону, случайное место на борту и 5 кг ручной клади.
 
Для посещения Индии казахстанцем нужна виза. С 2018 года ее можно получить онлайн, не посещая консульство в Астане."
@aviata,https://t.me/aviata/506,2023-04-07 10:03:37,"✈️ В аэропорту Алматы увеличится количество международных рейсов

Из аэропорта Алматы летает более 50 международных рейсов, это число увеличится до 67. Будут запущены новые рейсы в Ашхабад, Ереван, Карачи, Кутаиси, Лахор, Маскат, Кайрол и Сиам.

*коллеги, мы нашли информацию, Кайрол — это город во Франции*"
@aviata,https://t.me/aviata/505,2023-04-03 08:41:42,"🇹🇷 Разыгрываем два билета по Казахстану среди купивших билеты в/из Анкары!
Розыгрыш пройдет среди покупателей авиабилетов FlyArystan из Астаны в Анкару и обратно.
Период покупки: с 3 апреля по 1 мая 2023
Период путешествия: без ограничений
2 мая подведем итоги с помощью рандома и выберем 2 победителей, которые выиграют билеты от FlyArystan по Казахстану.

Участвуют направления в/из Анкары:
Астана — Анкара — Астана;
Анкара — Астана — Анкара;
Астана — Анкара;
Анкара — Астана;
а также транзитные рейсы в Анкару со стыковкой в Астане.

✈️ Астана — Анкара от 65 528 тенге
✈️ Анкара — Астана от 61 801 тенге
✈️ Астана — Анкара — Астана от 127 329 тенге"
@aviata,https://t.me/aviata/504,2023-04-01 02:09:55,"😍 Акция на рейсы из Алматы в Самарканд и обратно!
Билеты по акции от FlyArystan будут доступны только до 31 мая.

Алматы — Самарканд — Алматы 
от 43 497 тенге

Алматы — Самарканд
от 21 246 тенге

Самарканд — Алматы 
от 22 252 тенге"
@aviata,https://t.me/aviata/501,2023-03-28 04:53:39,"Фотографии Маската, столицы Омана"
@aviata,https://t.me/aviata/497,2023-03-28 04:50:01,"🇴🇲 Оман — страна, о которой мы слышим не так часто. А между тем страна быстро развивается в туристическом направлении. У Омана большой потенциал стать новым любимым направлением казахстанцев. 

📣 В 2022 году появилась новость, что граждане Казахстана могут посещать Оман сроком до 14 дней без оформления туристической визы, независимо от прививочного статуса.

✈️ В Маскат, столицу Омана, можно полететь из Алматы прямым рейсом с Salam Air или с пересадкой Wizz Air:
Алматы ⇄ Маскат от 213 785 ₸
Алматы → Маскат от 78 839 ₸ (Wizz Air)"
@aviata,https://t.me/aviata/496,2023-03-28 03:24:57,"✈️ В Азербайджане смягчили ковидные ограничения

С 28 марта у прилетающих в страну не будут требовать паспорта вакцинации. Ковид-паспора также больше не требуются для посещения торговых центров, ресторанов, кафе и других объектов."
@aviata,https://t.me/aviata/495,2023-03-17 11:36:55,"🇰🇿🇲🇪 Новый рейс в Черногорию от Turkish Airlines

С 27 марта 2023 года Turkish Airlines запускает рейсы в Тиват. Они будут летать 3 раза в неделю.

Хорошие новости: казахстанцы могут находится в Черногории без визы до 30 дней.  

✈️ Туркестан ⇄ Тиват
туда-обратно от 323 657 ₸ 

✈️ Актау ⇄ Тиват 
туда-обратно от 326 120 ₸ 

✈️ Астана ⇄ Тиват
туда-обратно от 333 216 ₸ 

✈️ Алматы ⇄ Тиват
туда-обратно от 326 092 ₸"
@aviata,https://t.me/aviata/494,2023-03-17 07:43:54,"🎵 В начале февраля был объявлен восьмой тур Beyonce «Renaissance World Tour». Это отличный шанс получить незабываемые впечатления: побывать на концерте и заодно открыть для себя новый город.    
    
✈ Не упускайте эту возможность. Если вы планируете посетить концерт, лучше приобретать билеты и планировать путешествие заранее. Мы уже подготовили список:

Стокгольм, 10 мая   
от 191 467 ₸ (9.05 – 12.05)  
Брюссель, 14 мая   
от 228 543 ₸ (13.05 – 20.05)  
Лондон, 29, 30 мая и 1,3,4 июня   
от 207 104 ₸ (27.05 – 31.05)
Барселона, 8 июня   
от 227 242 ₸  (6.07 – 13.07)  
Марсель, 11 июня   
от 248 695 ₸ (9.07 – 15.07)  
Кельн, 15 июня   
от 287 512 ₸ (13.07 – 21.07)
Амстердам, 17,18 июня   
от 295 471 ₸ (15.07 – 20.07)  
Франкфурт, 24 июня   
от  257 876 ₸ (23.07 – 27.07)
Варшава, 27/28 июня   
от  348 061 ₸ (25.07 – 02.08)"
@aviata,https://t.me/aviata/492,2023-03-16 05:36:56,"🎉 Скидка 5000 тенге от заказа с авиабилетами Scat. Только на Авиате!

✈️ Направления: из городов Казахстана в Стамбул, Москву, Санкт-Петербург и обратно
✅ Период покупки: до 17 марта включительно
🛫 Период путешествия: любые даты, без ограничения.

Алматы ⇄ Стамбул от 164 262 ₸
Шымкент ⇄ Стамбул от 135 256 ₸
Астана ⇄ Стамбул от 155 750 ₸
Актау ⇄ Стамбул от 136 104 ₸
Актобе ⇄ Стамбул от 144 277 ₸

Шымкент ⇄ Москва от 153 254 ₸
Астана ⇄ Москва от 141 165 ₸
Алматы ⇄ Москва от 153 215 ₸
Актау ⇄ Москва от 154 481 ₸

Астана ⇄ Питер от 193 622 ₸"
@aviata,https://t.me/aviata/491,2023-03-03 08:37:52,"💚 Мы с FlyArystan разыгрываем два билета по Казахстану среди купивших билеты в/из Самарканда 

Период покупки: по 14 марта 2023
Период путешествия: до 31 октября 2023

Участвуют направления из городов Казахстана в Самарканд и обратно (прямые и транзитные рейсы):

✈️ Алматы ⇄ Самарканд
туда-обратно от 59 070 ₸
✈️ Астана ⇄ Самарканд
туда-обратно от 75 684 ₸
✈️ Туркестан ⇄ Самарканд
туда-обратно от 77 027 ₸
✈️ Шымкент ⇄ Самарканд
туда-обратно от 73 958 ₸"
@aviata,https://t.me/aviata/490,2023-02-27 11:30:19,"💚 -15% на жилье по всему миру от Booking.com!

До 31 марта включительно бронируйте жилье со скидкой в разных странах мира: в Стамбуле, Тбилиси, Риме, Праге, Сеуле и других.

Забронировать жилье можно через сайт и в личном кабинете в приложении Авиата.

Скидка по предложению «Выгодное начало года» применяется к изначальной цене номера без учета налогов и сборов и не суммируется с другими скидками, кроме Genius-скидок."
@aviata,https://t.me/aviata/489,2023-02-15 09:50:06,"📣 -5000 тенге от заказа с билетами Scat Airlines. Только на Авиате!

Период покупки: до 17 февраля включительно
Период: путешествия: нет ограничений
Направления: все, кроме субсидированных рейсов
Исключение: детские билеты

Примеры направлений по Казахстану:
Алматы — Шымкент от 4 510 тенге
Алматы — Астана от 4 510 тенге
Алматы — Актау от 16 010 тенге
Астана — Шымкент от 8 743 тенге
Атырау — Алматы от 16 869 тенге
Актау — Астана от 23 050 тенге
Астана — Актобе от 15 243 тенге
Тараз — Астана от 16 309 тенге

Примеры направлений за границу:
Алматы ⇄ Медина от 331 015 тенге
Астана ⇄ Стамбул от 172 379 тенге
Шымкент ⇄ Джидда от 368 306 тенге
Актау ⇄ Стамбул от 134 804 тенге
Актау ⇄ Ургенч от 200 365 тенге
Актау ⇄ Ереван от 121 917 тенге
Актау ⇄ Нукус от 55 588 тенге"
@aviata,https://t.me/aviata/488,2023-02-15 02:44:21,"🚞Скидки до 50% на ж/д билеты от КТЖ!

В рамках акции «Сәтті сәрсенбі» пассажиры могут купить билеты со скидкой до 50% на поезда отправлением 15, 22 февраля и 1, 8, 15 марта 2023 года включительно. 

На какие поезда распространяется скидка:
№ 3/4 Алматы – Астана – Алматы (Тулпар – Тальго);
№ 9/10 Алматы – Астана – Алматы (Байтерек);
№ 37/38 Мангистау – Семей – Мангистау;
№ 45/46 Павлодар – Туркестан – Павлодар;
№ 47/48 Атырау – Астана – Атырау;
№ 65/66 Жезказган – Астана – Жезказган (Тулпар – Тальго);
№ 79/80 Астана – Аркалык - Астана (Тулпар – Тальго);
№ 81/82 Астана – Костанай - Астана (Тулпар – Тальго);
№ 313/314 Атырау – Мангистау – Атырау;
№ 613/614 Бейнеу – Уральск – Бейнеу;
№ 623/624 Астана – Петропавл – Астана.

Держатели дисконтных карт «Алтын», «Күміс», «Жастар», «Саяхатшы» могут получить дополнительную скидку."
@aviata,https://t.me/aviata/482,2023-02-10 09:04:52,"🇬🇪🇰🇿 С 4 июня FlyArystan запустят прямые рейсы из Алматы в Кутаиси. Самолеты будут летать 2 раза в неделю: по средам и воскресеньям.

🇰🇿🇬🇪 А с 24 мая авиакомпания возобновит полеты в Кутаиси из Шымкента по средам и воскресеньям. 

✈️ Алматы → Кутаиси от 39 805 тенге,
✈️ Алматы ⇄ Кутаиси от 81 083 тенге туда-обратно.

✈️ Шымкент → Кутаиси от 32 298 тенге,
✈️ Шымкент ⇄ Кутаиси от 66 194 тенге туда-обратно.

Забирайте фотографии для обоев или красивых сторис 🌄"
@aviata,https://t.me/aviata/481,2023-02-08 09:42:04,"👀 Уже успели купить билеты с 15% скидкой от Qazaq Air?

🥲 Сегодня в полночь акция закончится.
Период путешествия: с 7 по 28 февраля включительно
Скидка от тарифа только на билеты для взрослых.

Исключения: субсидированные рейсы (Астана ⇄ Петропавловск, Алматы ⇄ Кокшетау, Туркестан ⇄ Актобе, Жезказган ⇄ Караганда)

Алматы → Астана от 19 504 ₸
Астана → Алматы от 17 251 ₸

Шымкент → Астана от 17 189 ₸
Астана → Шымкент от 20 521 ₸

Астана → Актобе от 19 646 ₸
Актобе → Астана от 19 592 ₸

Актобе → Атырау от 17 172 ₸
Атырау → Актобе от 17 737 ₸

Костанай → Астана от 15 476 ₸
Астана → Костанай от 15 139 ₸"
@aviata,https://t.me/aviata/480,2023-01-31 10:12:36,"✈️ Подборка авиабилетов на весну туда-обратно
Тут собраны внутренние и международные направления FlyArystan. Не все-все, конечно.

🇹🇷 Из новинок — появились рейсы из Астаны в Анкару. Это не самое популярное туристическое направление, но оттуда можно отправиться в путешествие по Турции: Каппадокия, Фетхие (Олюдениз), Стамбул, Измир.

Актау ⇄ Уральск от 32 697 ₸
Актау ⇄ Актобе от 26 052 ₸
Актау ⇄ Баку от 54 819 ₸
Актау ⇄ Ереван от 66 917 ₸

Шымкент ⇄ Актау от 22 573 ₸
Астана ⇄ Семей от 17 422 ₸
Алматы ⇄ Самарканд от 71 845 ₸
Астана ⇄ Анкара от 97 684 ₸"
@aviata,https://t.me/aviata/479,2023-01-23 10:24:39,"Алоха!
Расскажем сегодня о тарифе «Полностью гибкий» от Air Astana и чем он так хорош.

В «Полностью гибкий» тариф входит:
✅ ручная кладь до 8 кг,
✅ 2 чемодана багажа до 23 кг каждый,
✅ возврату подлежит, а обмен и вовсе без штрафов,
✅+150 % заработанных миль Номад клаб,
✅ выбор стандартного места на борту,
✅ приоритетные услуги.


Вот билетики туда-обратно и стоимость по тарифу «Полностью гибкий»:

Алматы ⇄ Стамбул от 206 734 ₸
Астана ⇄ Стамбул от 205 617 ₸
Атырау ⇄ Стамбул от 197 150 ₸
Астана ⇄ Анталья от 257 962 ₸
Алматы ⇄ Анталья от 259 079 ₸
Алматы - Тбилиси от 218 868 ₸
Астана ⇄ Тбилиси от 203 736 ₸
Алматы ⇄ Дубай от 219 710 ₸
Алматы ⇄ Ташкент от 117 963 ₸
Алматы ⇄ Душанбе от 154 137 ₸
Алматы ⇄ Сеул от 345 591 ₸
Алматы ⇄ Дели от 231 316 ₸
Алматы ⇄ Бишкек от 112 750 ₸"
@aviata,https://t.me/aviata/476,2023-01-13 03:43:17,"Астана ⇄ Рига от 176 641 ₸
Астана ⇄ Штутгард от 207 544 ₸
Астана ⇄ Гамбург от 207 860 ₸
Астана ⇄ Дюссельдорф от 207 916 ₸
Астана ⇄ Амстердам от 214 702 ₸
Астана ⇄ Париж от 221 502 ₸
Астана ⇄ Варшава от 207 201 ₸
Астана ⇄ Краков от 207 776 ₸
Астана ⇄ Берлин от 207 707 ₸
Астана ⇄ Брюссель от 221 190 ₸
Астана ⇄ Женева от 221 449 ₸
Астана ⇄ Мюнхен от 221 823 ₸
Астана ⇄ Прага от 207 432 ₸
Астана ⇄ Таллин от 221 313 ₸
Астана ⇄ Вильнюс от 221 457 ₸"
@aviata,https://t.me/aviata/475,2023-01-13 03:43:06,"🥳 Это что, первый пост в 2023?
Тогда начнем с хороших новостей — у LOT Polish Airlines скидки на билеты в Европу!

Период покупки: с 11 по 18 января.
Период путешествия: с 1 февраля по 31 мая.
Класс обслуживания: билеты в эконом класс туда и обратно. 
Даты-исключения: с 6-12 апреля, с 28 апреля по 7 мая."
@aviata,https://t.me/aviata/472,2022-12-26 08:24:09,"Казахстанцы могут прокатиться в новогоднем экспрессе🎄☃️

В Казахстане запустили новогодний экспресс по маршруту Астана — Бурабай. Два брендированных вагона во II классе будут ежедневно курсировать в составе электрички Астана — Кокшетау. 

В вагонах звучат новогодние мелодии и размещены почтовые ящики для писем Аяз Ата.

Новогодний экспресс выезжает каждое утро в 06:03 со столичного вокзала «Нурлы Жол». Время прибытия на станцию курорт Боровое — 09:57. 

В обратный рейс турпоезд отправляется в тот же день в 19:15 и прибывает на станцию Астана-1 в 22:18, на вокзал «Нурлы Жол» — в 23:00."
@aviata,https://t.me/aviata/471,2022-12-20 07:11:24,"Скидки -10% на авиабилеты Scat только на Авиате!

🗓  Период покупки: 20-22 декабря
✈️  Период путешествия: любые даты, без ограничения.

❕Скидка не действует на детские билеты, а также субсидированные рейсы — это льготные направления по сниженному тарифу:
Алматы ⇄ Кокшетау, Петропавловск, Тараз
Туркестан ⇄ Караганда, Актау
Кокшетау ⇄ Актау
Нур-Султан ⇄ Петропавловск

Примеры цен:
✅ Шымкент — Стамбул от 128 920 тенге
✅ Актау — Стамбул от 130 114 тенге
✅ Астана — Стамбул от 131 356 тенге"
@aviata,https://t.me/aviata/469,2022-12-15 10:17:12,"Победители Чемпионата мира...

... определятся 18-го декабря. Кто выиграет, не знаем, но следим и очень переживаем 🫣⚽️

Впечатлились размерами катарских стадионов и решили узнать, какие стадионы являются самыми большими в мире. ТОП-10 сильно удивил.

 Читайте в новой статье"
@aviata,https://t.me/aviata/468,2022-12-15 04:09:16,"Продлеваем праздник! 🎄✨

Вы уже спланировали новогодние праздники? Оказывается, если взять отпуск с 4 по 6 января, то можно отдохнуть целых 9 дней!

Куда можно полететь:

✅ Актау — Баку от 65 265 ₸

✅ Алматы — Абу-Даби от 79 584 ₸

✅ Астана — Ташкент от 71 572 ₸

✅ Алматы — Дубай от 172 983 ₸"
@aviata,https://t.me/aviata/467,2022-12-12 06:00:31,"Куда поехать на Новый год? 

Можно уехать в европейские города за рождественскими ярмарками и Санта-Клаусом или отправиться на пляж и нежиться на солнце.

Собрали для вас список из 26 стран в новой статье 😏"
@aviata,https://t.me/aviata/466,2022-12-08 10:57:06,"ℹ️ Информация об отмене рейсов 4 поездов: 105/106 Алматы — Петропавловск и 85/86 Астана — Шымкент.

🚞 По 15 декабря включительно отменены поезда Тальго 105 и 106 Алматы 2 — Петропавловск.
Возможен полный возврат стоимости билета.

🚞 8 и 9 декабря не едут поезда Тальго 85 и 86 Астана — Шымкент
Их заменят составом из обычных вагонов. 
Если в связи с заменой состава, вы хотите отказаться от поездки, то можете оформить полный возврат. 
Если решили воспользоваться билетом, то через кассу КТЖ можно будет вернуть разницу стоимости. 

❗️Общие правила по возврату ж/д билетов

⏳ Если до отправления состава с начальной станции более 24 часов, можно онлайн через приложение или сайт.

⌛️ Если до времени отбытия осталось менее 24 часов, возврат полной стоимости ж/д билета можно оформить только на кассе: 
1) получите квитанцию КРС на кассе КТЖ,
2) сфотографируйте квитанцию и отправьте ее нам на почту rw@aviata.me"
@aviata,https://t.me/aviata/465,2022-12-06 09:11:01,"Встретим Новый год в Европе? ✨

Нашли билеты в Германию (из Алматы во Франкфурт-на-Майне) за 100 тысяч тенге

Празднования Нового года в Германии всегда шумные: народ собирается на площадях, набережных и пешеходных улицах. Во Франкфурте, например, — все собираются у реки Майн."
